src,dst
3525,1231
1311,1237
1248,52493
1249,45178
1250,12663
1250,40598
1253,20799
1253,37481
3096,1253
9163,1253
4574,1253
56270,1253
35408,1253
27875,1253
19602,1253
39576,1253
4326,1253
16505,1253
1254,10868
1254,36287
1254,56436
1254,25276
1254,5106
1254,27053
1254,19815
1254,28205
1254,24697
1254,39962
1254,2836
26122,1256
28445,1256
9163,1256
28934,1256
7098,1256
36887,1256
34245,1256
8245,1256
45368,1256
1257,43281
2810,1259
2160,1259
43309,1259
7376,1259
28339,1259
1261,50638
1261,13210
1261,34825
1261,33690
1261,5182
1261,51363
1261,24896
1261,43377
1261,37309
1261,49271
1261,8961
1261,28658
1261,53311
21088,1261
1263,57327
1263,9328
1265,25931
17640,1268
13664,1269
37356,1270
31245,1270
53100,1272
9252,1273
25324,1274
1279,12561
43077,1279
1282,44844
1282,54719
1282,41217
1282,36116
1282,5604
1282,16982
1282,22713
1282,57171
1282,57327
25449,1282
51524,1282
18352,1282
45022,1282
30752,1282
2357,1282
44216,1282
19605,1282
8756,1282
41545,1282
24785,1282
32888,1282
22426,1282
38711,1282
52865,1282
40593,1282
13582,1282
17113,1282
15739,1282
5727,1282
46190,1282
971,1282
35001,1282
28162,1282
33113,1282
34996,1282
41323,1284
1286,14846
52438,1287
1289,34357
31210,1290
37356,1290
1292,46431
1293,5241
1294,9058
1294,49225
1294,10168
40079,1294
1297,52609
11067,1297
22899,1297
15812,1297
1904,1297
15346,1297
39347,1297
1300,52787
1300,34123
1300,46075
1300,12468
1300,57327
1300,26133
15857,1300
1301,49055
1301,17237
48799,1301
42086,1301
34280,1307
1308,2310
1310,16301
1310,35412
1310,49930
1310,2546
1310,4400
1310,25371
1310,6024
1310,21021
1310,11785
1310,18664
1310,54229
1310,48425
1310,23234
1310,17646
1310,42751
1310,13971
1310,158
1310,30871
1310,2157
1310,37057
1310,23235
1310,40129
1310,36258
1310,15366
1310,4011
1310,12279
1310,9487
1310,49784
1310,7928
1310,7321
1310,46643
1310,28321
1310,16982
1310,10330
1310,19107
1310,36043
1310,37557
1310,5425
1310,33125
1310,755
1310,26133
1310,24343
1310,49080
30376,1310
42027,1310
47942,1310
55942,1310
24402,1310
1311,18142
1311,1237
1311,13233
50826,1311
18073,1313
14704,1313
36272,1313
50712,1313
10061,1313
1314,40226
40226,1314
53161,1316
10846,1316
14469,1316
37974,1316
44981,1317
52797,1324
26169,1327
1330,26538
1332,26411
1334,24777
1336,5939
5474,1337
2516,1337
38075,1337
28950,1337
37029,1337
37625,1337
30913,1337
2928,1337
6954,1337
57103,1337
48680,1337
1339,19827
1340,23148
1340,923
1340,8884
1340,49709
1340,3858
1341,23037
1341,25961
10859,1342
1343,19820
1343,40041
1343,35990
1343,41566
1343,40199
1343,15706
1343,24033
1343,49709
17830,1344
47429,1344
36884,1344
51300,1346
1348,22031
45235,1348
506,1348
1368,1348
53382,1348
21883,1354
23708,1355
1356,37042
1356,18341
41715,1356
56358,1356
53197,1356
18341,1356
1357,33837
1357,24210
1357,38950
1357,16982
1357,23442
1357,47375
1357,57327
1357,39018
1359,28463
1359,49574
1359,6756
1362,16757
1362,44986
1362,11395
1363,56242
1363,7983
1367,5904
1367,32201
1368,31830
1368,15909
1368,9161
1368,38979
1368,1348
1368,19928
1368,31152
1368,27646
1368,186
1368,33843
1368,5199
1368,3336
1368,36574
1368,36502
1368,19697
1369,1724
1369,12674
1370,9518
1372,57360
50671,1372
43918,1372
502,1373
42661,1373
20618,1373
36434,1373
1377,41236
1377,47694
1377,56444
27705,1377
47694,1377
55405,1378
21186,1378
54015,1378
24033,1378
57128,1378
15541,1379
10031,1379
19440,1379
1385,32186
1385,11419
1385,47901
54133,1386
1388,36502
1389,23649
4857,1391
26605,1391
4836,1391
48825,1391
1396,17898
1397,19210
36455,1398
33692,1399
36913,1399
1400,57363
1400,27266
1400,40692
1400,49709
1400,11846
1400,57327
1400,37043
31051,1400
48302,1400
7547,1400
1402,49709
1405,55341
1406,4871
1407,29343
1407,29828
1408,49148
49148,1408
1409,7655
41943,1410
55373,1410
1413,23938
27746,1413
19383,1413
1414,20508
1414,21391
1414,7854
1414,21759
27464,1414
21329,1414
50019,1414
1418,50574
19203,1418
43841,1418
15427,1418
1419,4197
1419,55789
1419,56664
1419,5521
1419,44099
1419,53698
1419,25426
1420,32714
1421,32610
1421,49687
51476,1421
1422,1645
1422,25513
57436,1422
35361,1422
53444,1422
12019,1422
49883,1422
33316,1422
38387,1422
48240,1422
36377,1422
7805,1422
37788,1422
19245,1422
1645,1422
3372,1422
55042,1423
1424,14326
1424,32635
1424,50845
1424,42283
1424,43325
1424,13330
1427,8627
8506,1427
33705,1427
27621,1427
47628,1427
11910,1427
47517,1427
16981,1427
41476,1427
27452,1427
37816,1427
48772,1427
41768,1427
51564,1427
3073,1427
6805,1427
39889,1427
9519,1427
1429,9738
1431,13292
30789,1431
4444,1431
52487,1432
45230,1432
33482,1432
21334,1436
1437,4793
1437,55287
1437,5521
1437,30707
1437,17224
1437,26424
1437,53698
1437,25426
1437,52468
1439,25891
1439,12373
1439,54377
1440,2033
38218,1440
9986,1441
32944,1443
45158,1446
47630,1450
17908,1450
26718,1450
42314,1450
53523,1450
41023,1450
4931,1450
50011,1450
26920,1450
1452,3624
1457,31830
1457,22231
1457,49709
1457,5258
1457,29105
1457,5199
1457,38918
27216,1457
44258,1457
26819,1457
1460,50579
54090,1461
1462,34026
2978,1462
1463,33540
33540,1463
39665,1468
1469,17147
1469,23673
1469,11840
1480,6403
1481,39030
1481,39761
1481,15728
3928,1481
1484,31500
38504,1484
36028,1484
29410,1484
1490,9738
10372,1490
1142,1490
52211,1490
23608,1490
1492,33687
10024,1493
51593,1495
15723,1495
26246,1495
13728,1495
25802,1495
1496,37092
15936,1496
47935,1496
31839,1496
35516,1496
25257,1496
21266,1496
52447,1496
14413,1496
42682,1496
28148,1496
47256,1496
26315,1496
5837,1496
39818,1496
24342,1496
23708,1496
46678,1496
44514,1496
42944,1496
22631,1496
6421,1496
47417,1496
24729,1496
43779,1496
6438,1496
1497,34901
4897,1497
5501,1497
3083,1497
7327,1497
5975,1498
22733,1498
1500,40676
1500,56581
1500,43791
1500,8766
43923,1501
31959,1501
25707,1501
2055,1501
31364,1501
2772,1501
1503,20121
1503,13799
1503,41126
1503,20851
1503,24824
1503,13430
1503,32304
1503,12738
1503,25810
24478,1503
1507,54508
1507,12359
45841,1507
54508,1507
1509,34550
1509,56359
26994,1509
1510,345
1510,32174
1510,42425
1510,582
23247,1510
45974,1510
32174,1510
42425,1510
56548,1510
582,1510
41450,1513
57169,1514
18251,1514
1517,8661
1517,11840
1517,37912
1517,12459
1517,9055
11491,1522
1523,8389
18143,1526
38389,1526
1843,1526
26790,1526
43236,1526
1527,17224
1527,19187
1527,48372
1527,53698
1527,12849
1531,7824
1531,12118
1532,28712
41662,1532
19622,1533
21334,1535
1536,43965
1539,6347
1539,39568
28981,1540
716,1542
41368,1542
51076,1542
54717,1542
49046,1543
1545,6012
6012,1545
55232,1545
33481,1549
49947,1557
9554,1558
1559,17224
1559,19187
1559,53698
56758,1559
22976,1559
33614,1559
52324,1559
42226,1559
1560,9296
1562,6992
1564,27962
1564,26419
33520,1564
1565,26481
1565,32631
1565,7042
1565,57437
1565,3384
1565,10679
1565,27297
1565,52261
1565,45993
1565,45094
1565,27903
1565,24033
1565,11840
1565,38986
1565,10325
1565,36129
1565,1980
1565,1019
1565,32548
1565,53698
1565,7852
1565,27892
1565,1649
1565,4529
390,1565
18095,1565
47111,1565
17372,1565
36595,1567
39461,1567
55005,1567
47221,1568
1569,57327
1569,41667
28526,1569
38162,1569
30776,1571
1572,19363
1572,34481
1572,52468
1574,32236
51315,1574
26246,1576
1579,41405
1579,36502
20005,1579
1583,43919
1583,19187
1583,53698
1583,25426
33849,1583
33850,1583
24563,1583
30208,1583
41792,1583
10954,1583
10939,1583
4936,1583
13096,1583
11710,1583
1584,31244
50720,1585
3221,1585
16722,1586
1588,2647
1588,31120
1592,16771
1592,40300
28305,1592
6687,1592
35607,1592
32566,1592
40685,1592
16686,1592
44739,1592
21079,1592
11862,1592
37840,1592
12828,1592
34249,1592
38056,1592
32527,1592
9346,1592
19474,1592
1910,1592
44607,1592
14716,1592
17058,1592
37683,1592
29960,1592
20121,1592
25333,1592
15236,1592
47874,1592
32414,1592
38388,1592
1148,1592
628,1592
53209,1592
23492,1592
27297,1592
15966,1592
43752,1592
21912,1592
11521,1592
4970,1592
30593,1592
13435,1592
53551,1592
1594,37040
56751,1594
1596,21666
1596,46608
35743,1598
1600,26481
1600,54215
1600,4913
1600,23028
1601,11840
1601,24729
1601,36399
22844,1603
1606,6470
1607,23870
1609,3060
1609,19744
1609,57217
1609,53490
1609,45945
1609,6644
1609,57327
1609,50811
1609,3373
1611,30334
1615,4197
1615,27457
1615,18869
1616,10524
1616,32595
1616,8766
1616,15985
1616,55425
43875,1616
21811,1616
1617,49858
46769,1617
53976,1617
41393,1617
49858,1617
1618,41788
1618,42799
1618,57327
1618,39018
1620,22321
1620,57327
1621,50049
1621,46064
1625,13920
1625,40692
1625,6441
1625,26779
1625,49233
31687,1625
10009,1625
33829,1625
16773,1625
26743,1627
56308,1627
31011,1627
24085,1627
1631,38478
1631,29370
1631,37481
1631,41122
30420,1631
709,1631
33434,1631
1635,32595
1635,48054
42314,1635
3038,1640
53607,1640
24417,1640
36677,1643
55317,1643
24478,1643
40053,1643
54415,1643
56148,1643
40471,1643
16432,1643
37030,1643
46040,1643
5133,1643
29915,1643
47874,1643
30784,1643
48206,1643
10501,1643
53521,1643
14706,1643
23025,1643
50208,1643
1645,53858
1645,1422
12019,1645
7805,1645
25278,1645
1422,1645
1646,40010
40010,1646
46243,1647
1649,44404
1649,3792
1649,6048
1649,54453
1649,15985
18095,1649
5492,1649
20294,1649
13515,1649
57351,1649
3862,1649
630,1649
34829,1649
18758,1649
23765,1649
17790,1649
17767,1649
4715,1649
20867,1649
31472,1649
32043,1649
45044,1649
22398,1649
51985,1649
48840,1649
21469,1649
35722,1649
2124,1649
30982,1649
12058,1649
10002,1649
32012,1649
12149,1649
41604,1649
50746,1649
19217,1649
51031,1649
1565,1649
5720,1649
11979,1649
13327,1649
16606,1649
23511,1649
44976,1649
51974,1649
8398,1649
36555,1649
37370,1649
19747,1649
38403,1649
18110,1649
37164,1649
38640,1649
21742,1649
13310,1649
35135,1649
42615,1649
13825,1649
17673,1649
44172,1649
18705,1649
8706,1649
10092,1649
19477,1649
18329,1649
10793,1649
16926,1649
44404,1649
14049,1649
47690,1649
48935,1649
37425,1649
41294,1649
51843,1649
32317,1649
12138,1649
17510,1649
6920,1649
36116,1649
3792,1649
32468,1649
48103,1649
56909,1649
36858,1649
7818,1649
6048,1649
29159,1649
54453,1649
46489,1649
7646,1649
17711,1649
46610,1649
49254,1649
56884,1649
1652,15885
1652,17615
1655,6010
1655,18691
1655,43030
1655,36387
38251,1655
52324,1655
18794,1655
3255,1655
3319,1655
1660,39523
1660,13002
28222,1663
35916,1663
1667,20549
1671,51920
52988,1671
30732,1671
1674,44998
1679,42962
1679,37372
1679,5790
1679,34311
1679,42742
1681,54495
1681,7955
1681,46499
1681,47633
1681,25961
1682,20111
1682,56072
1682,50152
1682,25839
1682,11909
1682,35471
1682,35520
1683,12718
35196,1683
1685,37021
1689,44457
1689,14387
37359,1689
1691,50323
1691,44060
1691,13294
1691,46516
21320,1693
56242,1693
1694,32096
56619,1694
1696,32551
47874,1696
1701,953
29913,1701
1702,12618
1702,40665
1702,20111
1702,24822
1702,3533
1702,24352
1702,28667
1702,53362
1702,16145
1702,30005
1702,37674
1702,17354
1702,41677
1702,37912
1702,49709
1702,12236
1702,11846
1702,57327
1702,5850
1702,53601
1702,48472
1702,51764
1702,56023
1702,41667
1702,21131
1702,15543
13788,1702
57146,1702
8848,1702
17372,1702
10771,1702
97,1702
35039,1702
13579,1702
44225,1702
5034,1702
12618,1702
40665,1702
56847,1702
30087,1702
1091,1702
12360,1702
40317,1702
42620,1702
50563,1702
24822,1702
52756,1702
32701,1702
932,1702
3533,1702
42857,1702
24352,1702
19052,1702
28667,1702
30005,1702
16145,1702
37674,1702
48496,1702
31014,1702
37338,1702
9778,1702
17354,1702
41677,1702
49538,1702
26995,1702
23804,1702
12236,1702
44387,1703
1704,41480
1706,44615
28566,1707
1708,10781
31471,1712
40808,1712
1713,13452
1713,24960
18095,1713
54304,1713
45094,1713
1715,50305
1715,6635
36103,1715
1719,2148
1719,56598
1719,3201
1719,31023
1719,9611
1719,21759
1719,33237
54248,1720
3762,1720
1723,15953
1724,12674
1369,1724
1726,38989
27464,1727
1728,57202
1729,53698
21334,1729
1732,9641
1732,20116
1733,50485
1734,3795
14674,1734
43496,1734
4665,1734
38602,1736
1737,16259
1742,9762
1743,57393
16500,1743
1746,10008
411,1746
1748,45302
1754,46507
1754,30715
1758,39618
57124,1758
30673,1761
27291,1762
15648,1764
1765,46430
1765,20111
1765,31022
1765,41291
1765,43913
1765,42912
1765,15945
1765,10757
1765,47216
1765,39330
1765,29207
1765,16181
1765,38375
1765,42573
1765,26243
1765,17588
1765,56058
1765,22202
1765,49400
1765,3968
1765,53383
1765,44733
1765,14828
1765,55068
1765,49709
1765,11846
1765,26419
1765,57327
1765,36502
55088,1768
1771,54224
1771,53640
44348,1773
37160,1773
56265,1773
1774,22604
1774,24275
1774,3065
1774,40193
1774,23392
1774,49784
1774,43508
1774,19047
1774,19425
1774,49709
1774,14968
1774,2836
1774,10132
18095,1774
1775,45388
47874,1777
1779,19145
1779,21201
1779,37436
1779,9641
1779,57309
1779,1223
1779,7834
1779,49015
46923,1780
1782,14789
5682,1782
14922,1782
19600,1782
1785,24544
1787,3182
4669,1788
6790,1788
1790,57364
49205,1791
1793,31830
1793,31152
1793,27646
1793,40333
1793,25836
1793,53698
1793,36502
1795,39316
57400,1795
44026,1795
12635,1798
1799,36908
6627,1802
1803,18756
1803,10550
1803,45692
45343,1805
22976,1805
8250,1805
42927,1805
1806,41192
1806,38608
1806,24033
1806,30373
30375,1806
56847,1806
1807,12953
37345,1808
1811,11534
1815,4197
1815,21139
1815,5105
1815,13306
1815,19187
1815,48372
1815,53698
1815,25426
1815,51828
1815,56830
3408,1815
5193,1818
1819,9222
1824,56485
46870,1824
4777,1825
770,1827
1830,30146
1830,46687
16669,1830
20383,1830
33414,1830
1831,54764
1831,6875
1831,10582
38891,1831
56654,1831
24755,1831
47874,1831
36948,1831
1833,4014
32155,1833
33614,1833
12275,1833
24428,1833
11710,1833
6590,1833
1834,9257
1834,41677
1834,24250
1834,49709
17966,1834
44078,1834
42986,1834
24250,1834
53255,1834
1837,44808
44393,1837
1842,16560
1842,36801
1842,38611
1842,47216
1842,41847
1842,42573
1842,26243
1842,48180
1842,17588
1842,22202
1842,49400
1842,45041
1842,6472
1842,3968
1842,19128
1842,55068
1842,49709
1842,4184
1842,11846
1842,57327
1842,56598
1842,3201
1842,51764
1842,36502
40053,1842
37033,1842
37960,1842
35488,1842
1843,2928
1843,10073
1843,45802
1843,40122
1843,13122
1843,36493
1843,4197
1843,1526
1843,53698
1843,25426
1843,26196
1843,48981
33917,1843
20205,1843
28305,1843
55196,1843
32203,1843
3815,1843
7467,1843
41027,1843
33545,1843
22976,1843
14252,1843
6224,1843
37961,1843
53440,1843
2983,1843
1846,25750
1851,24459
1851,49400
1851,2559
1851,49709
1851,35118
1851,57327
1851,36502
19801,1851
44974,1851
48787,1851
18978,1851
11288,1851
47174,1851
41793,1851
45752,1851
41291,1851
44103,1851
867,1852
52184,1852
11066,1852
34906,1852
39850,1852
56547,1853
1855,1012
1858,28512
1858,24473
1858,11840
1859,27053
1859,9463
1859,14501
1859,46746
1860,29493
1860,45433
1860,40692
1860,57327
1860,30373
33376,1860
55942,1860
43118,1860
19131,1860
37033,1860
52865,1860
44800,1860
1867,16693
1867,36369
1868,10875
1868,38626
1868,18142
23441,1868
54911,1868
1872,13952
1872,6991
1872,20111
1872,41768
1872,47003
1872,55082
1872,17852
1872,52207
1872,18741
1872,41899
1872,49709
1872,57327
1872,26660
1872,16107
40086,1872
15030,1873
1875,3016
1875,12360
1875,32701
1875,39190
1875,35096
1875,37357
1875,28001
1875,24033
1875,40692
1875,47375
1875,6205
1875,56023
1875,37450
5011,1875
54995,1876
1877,46735
1877,46556
57351,1877
1880,23529
1880,9104
1880,56521
1880,49709
1880,45692
1880,57327
1880,51764
1880,37043
7696,1880
2930,1880
31198,1880
11451,1880
1882,5116
1882,24878
52663,1882
1888,23391
1888,32999
1888,36818
1888,25526
32999,1888
7011,1888
37530,1888
41581,1888
1892,14384
51925,1892
16722,1892
27367,1892
45458,1892
37342,1892
40533,1892
19052,1892
25233,1892
28526,1892
49599,1892
14232,1892
14384,1892
28373,1892
38770,1892
11914,1892
28709,1892
50602,1892
38162,1892
1893,45178
1893,53879
13062,1893
11112,1894
1903,55063
1903,40692
1903,52990
1904,57327
1904,1297
1905,33070
1905,15257
1907,30003
2513,1908
53658,1908
8507,1908
4100,1908
2195,1908
22897,1908
1910,15236
1910,1592
1910,5751
1910,40300
1910,48981
1910,9328
1912,47257
1913,13925
33525,1914
1918,53698
1920,20111
1920,41291
1920,23938
1920,47605
1920,22202
1920,11840
1920,36502
1920,13128
1923,2303
1923,51543
1923,51764
1923,25572
36030,1924
1925,42479
1925,55068
1925,57327
12425,1925
30376,1925
30963,1925
56051,1925
11862,1925
54630,1925
28970,1925
31588,1925
11964,1925
51344,1925
55682,1925
39266,1925
41507,1925
42357,1925
26034,1925
46335,1925
37832,1925
1928,47814
35992,1928
53881,1928
49652,1929
1930,15293
1930,12106
1930,49400
1930,36502
15236,1932
53225,1933
3199,1933
57423,1933
45106,1933
1934,40573
1934,26672
51500,1936
52166,1938
13751,1941
1946,43290
1946,64
39282,1947
31658,1947
1952,49709
35674,1952
1957,11840
1957,27143
1957,49709
1957,4184
1957,23461
1957,57327
1957,36502
54440,1957
45230,1957
16313,1957
55682,1957
4836,1957
41291,1957
18409,1957
38409,1957
7007,1957
1958,39917
41068,1960
33482,1960
32004,1962
42124,1962
16850,1962
50483,1962
46184,1962
26759,1964
16333,1964
1965,5668
2815,1965
49818,1967
49743,1968
4689,1968
1969,13625
43579,1970
29098,1971
1976,4657
1565,1980
36501,1980
4933,1981
29587,1981
37803,1981
1982,54543
1983,33265
1983,42138
1983,18967
1983,24402
1983,57247
1983,33125
1983,25462
52575,1984
50546,1985
1986,4197
1986,34955
1986,40307
1986,14410
1986,26424
1986,12280
9722,1987
1988,36400
21889,1988
40986,1989
47315,1990
1992,37054
46363,1992
45261,1992
1994,49536
1995,38375
57275,1995
1997,2963
1998,57327
1998,24457
40438,1998
26452,1998
41679,1998
10630,1998
45044,1998
21916,1998
5727,1998
54884,1998
16637,1998
6572,1998
31053,1998
30736,1998
44322,1998
43703,1998
3679,1998
8081,1998
33370,1998
8199,1998
50261,1998
37832,1998
29467,1998
34556,1998
9720,2000
2001,5210
2001,47127
2003,30513
27469,2003
29890,2003
10228,2006
11307,2008
7537,2009
53395,2009
2011,43481
2013,32584
7297,2016
28795,2016
2889,2016
2017,8649
2017,8718
2017,39634
2017,2526
2017,51302
2018,26193
2019,52748
2021,37669
2021,38357
2021,31449
2021,8698
2021,56910
2021,35529
2021,12229
2021,55384
2021,45213
2021,42852
2021,10679
2021,14540
2021,35788
2021,29207
2021,48283
2021,31830
2021,5105
2021,36146
2021,31152
2021,17601
2021,33075
2021,46735
2021,25782
2021,5199
2021,23575
2021,19187
2021,48372
2021,53698
2021,21362
2021,36574
2021,36502
2021,12849
31402,2022
50765,2022
13260,2022
6559,2022
39177,2022
2023,15585
44328,2027
49959,2027
36034,2027
54453,2027
2028,56065
2028,26002
2028,12279
2028,45020
2028,33647
2028,20192
2028,15020
2028,23660
2028,6644
2028,6660
2028,40538
2028,49389
2028,50811
2028,42733
49499,2028
